geoid,state,county,tract,blockgrp,lat,lng,loc_id
1.70312E+14,17,31,160700,5,41.9538,-87.7066,7430
1.70317E+14,17,31,671100,1,41.776,-87.6606,7431
1.70312E+14,17,31,220500,2,41.9248,-87.7074,7432
1.70318E+14,17,31,833000,2,41.8881,-87.6669,7433
1.70311E+14,17,31,62500,1,41.9398,-87.6693,7434
1.70311E+14,17,31,61902,3,41.9475,-87.6408,7435
1.70313E+14,17,31,280100,1,41.8819,-87.6443,7436
1.70312E+14,17,31,190900,1,41.9315,-87.7464,7437
1.70318E+14,17,31,831200,2,41.917,-87.7326,7438
1.70318E+14,17,31,833100,1,41.8766,-87.6571,7439
1.70317E+14,17,31,690400,3,41.7657,-87.6218,7440
1.70318E+14,17,31,830600,4,42.0043,-87.6796,7441
1.70311E+14,17,31,70300,2,41.9274,-87.6513,7442
1.70317E+14,17,31,681400,3,41.7614,-87.649,7443
1.7031E+14,17,31,30500,2,41.9888,-87.6697,7444
1.70318E+14,17,31,839100,2,41.8746,-87.6335,7445
1.70312E+14,17,31,241100,1,41.9089,-87.6873,7446
1.70311E+14,17,31,120100,3,41.9972,-87.7662,7447
1.7031E+14,17,31,31200,1,41.9692,-87.6567,7448
1.70317E+14,17,31,670900,1,41.7846,-87.6548,7449
1.70317E+14,17,31,660700,1,41.7791,-87.6824,7450
1.70312E+14,17,31,240700,1,41.9104,-87.6938,7451
1.70318E+14,17,31,835100,1,41.7901,-87.6841,7452
1.70314E+14,17,31,410800,1,41.7996,-87.5889,7453
1.70311E+14,17,31,62000,1,41.9436,-87.6452,7454
1.70311E+14,17,31,80201,1,41.9093,-87.6315,7455
1.70318E+14,17,31,841900,2,41.8673,-87.6468,7456
1.70311E+14,17,31,120400,3,41.9735,-87.7492,7457
1.7031E+14,17,31,40202,4,41.9796,-87.6894,7458
1.70312E+14,17,31,150600,1,41.9496,-87.767,7459
1.7031E+14,17,31,30400,2,41.984,-87.669,7460
1.7031E+14,17,31,31501,1,41.9655,-87.6545,7461
1.70312E+14,17,31,242300,2,41.8994,-87.6819,7462
1.70312E+14,17,31,221500,1,41.9177,-87.6885,7463
1.70317E+14,17,31,700502,2,41.7355,-87.6911,7464
1.70313E+14,17,31,310600,3,41.8525,-87.6632,7465
1.70311E+14,17,31,62100,2,41.9445,-87.6541,7466
1.70318E+14,17,31,833000,2,41.8853,-87.6628,7467
1.70318E+14,17,31,832100,3,41.9528,-87.6498,7468
1.70316E+14,17,31,560700,1,41.793,-87.755,7469
1.7031E+14,17,31,31300,4,41.9692,-87.653,7470
1.70311E+14,17,31,62000,2,41.9454,-87.6493,7471
1.70318E+14,17,31,833300,1,41.8672,-87.6527,7472
1.70313E+14,17,31,330200,1,41.8554,-87.6273,7473
1.70317E+14,17,31,681400,1,41.7651,-87.6446,7474
1.70317E+14,17,31,720200,3,41.7139,-87.6707,7475
1.70312E+14,17,31,241400,2,41.9062,-87.6772,7476
1.70311E+14,17,31,81402,3,41.891,-87.6156,7477
1.70312E+14,17,31,242800,1,41.8913,-87.6893,7478
1.70318E+14,17,31,831300,1,41.9098,-87.7414,7479
1.7031E+14,17,31,20100,1,42.0124,-87.6891,7480
1.70314E+14,17,31,420700,2,41.7767,-87.606,7481
1.70317E+14,17,31,670800,1,41.7849,-87.6618,7482
1.70316E+14,17,31,640300,2,41.778,-87.7682,7483
1.70318E+14,17,31,835100,2,41.792,-87.6899,7484
1.70312E+14,17,31,242900,2,41.8895,-87.6865,7485
1.7031E+14,17,31,20500,4,41.9979,-87.6848,7486
1.7031E+14,17,31,31100,1,41.9736,-87.6599,7487
1.70318E+14,17,31,842900,1,41.8661,-87.6842,7488
1.70317E+14,17,31,670500,1,41.792,-87.6768,7489
1.70312E+14,17,31,243400,1,41.8961,-87.6606,7490
1.70314E+14,17,31,410800,1,41.7997,-87.589,7491
1.70318E+14,17,31,840200,1,41.8476,-87.6454,7492
1.70314E+14,17,31,380600,1,41.8237,-87.6187,7493
1.70318E+14,17,31,836000,1,41.8149,-87.6163,7494
1.70312E+14,17,31,190800,1,41.9301,-87.7467,7495
1.70313E+14,17,31,251900,3,41.8859,-87.7625,7496
1.70311E+14,17,31,63301,3,41.933,-87.6422,7497
1.70313E+14,17,31,260700,1,41.8798,-87.7258,7498
1.7031E+14,17,31,20602,1,42.0015,-87.6901,7499
1.70312E+14,17,31,210100,1,41.9394,-87.6985,7500
1.70313E+14,17,31,281900,1,41.8801,-87.6472,7501
1.70318E+14,17,31,843400,1,41.8502,-87.7246,7502
1.70318E+14,17,31,831100,4,41.9393,-87.7176,7503
1.7031E+14,17,31,30706,1,41.9769,-87.6496,7504
1.70314E+14,17,31,390700,3,41.8037,-87.5822,7505
1.70313E+14,17,31,320400,1,41.8783,-87.6176,7506
1.70311E+14,17,31,62700,3,41.9383,-87.667,7507
1.70318E+14,17,31,841900,2,41.867,-87.6485,7508
1.70311E+14,17,31,63000,1,41.9386,-87.6498,7509
1.70313E+14,17,31,310900,3,41.854,-87.676,7510
1.70317E+14,17,31,700100,2,41.7534,-87.7026,7511
1.70318E+14,17,31,833000,1,41.8834,-87.6487,7512
1.70312E+14,17,31,243500,2,41.8951,-87.6558,7513
1.70317E+14,17,31,690300,2,41.7674,-87.6297,7514
1.7031E+14,17,31,31502,3,41.9652,-87.6502,7515
1.70312E+14,17,31,210602,1,41.932,-87.7121,7516
1.70312E+14,17,31,221000,2,41.9199,-87.7167,7517
1.70311E+14,17,31,63000,1,41.9398,-87.6513,7518
1.70312E+14,17,31,200100,1,41.9318,-87.7343,7519
1.70312E+14,17,31,190300,4,41.9314,-87.7611,7520
1.70318E+14,17,31,843300,1,41.8594,-87.689,7521
1.7031E+14,17,31,10501,2,42.0105,-87.6634,7522
1.70318E+14,17,31,842200,1,41.9107,-87.6552,7523
1.70312E+14,17,31,210900,2,41.9323,-87.6975,7524
1.70312E+14,17,31,231100,1,41.8956,-87.7139,7525
1.70316E+14,17,31,620300,3,41.7931,-87.7282,7526
1.70313E+14,17,31,252000,2,41.8803,-87.7653,7527
1.70312E+14,17,31,243500,2,41.8953,-87.6478,7528
1.70313E+14,17,31,330101,1,41.8513,-87.6129,7529
1.70318E+14,17,31,831200,2,41.9169,-87.7369,7530
1.70318E+14,17,31,830900,1,41.9257,-87.6778,7531
1.70312E+14,17,31,160601,2,41.9595,-87.7025,7532
1.70318E+14,17,31,839100,1,41.877,-87.6304,7533
1.70318E+14,17,31,842300,1,41.9071,-87.6598,7534
1.70313E+14,17,31,310600,1,41.858,-87.6618,7535
1.7031E+14,17,31,31000,1,41.9761,-87.6697,7536
1.70311E+14,17,31,81700,2,41.8933,-87.6327,7537
1.70313E+14,17,31,310200,2,41.8575,-87.6448,7538
1.70318E+14,17,31,841900,2,41.8696,-87.6399,7539
1.70312E+14,17,31,210601,3,41.9392,-87.7125,7540
1.70318E+14,17,31,830600,4,41.998,-87.6752,7541
1.70316E+14,17,31,600600,2,41.8429,-87.655,7542
1.70312E+14,17,31,240500,1,41.9122,-87.6805,7543
1.70314E+14,17,31,400400,1,41.7944,-87.6194,7544
1.70311E+14,17,31,140800,3,41.9613,-87.701,7545
1.70318E+14,17,31,841000,1,41.8482,-87.6238,7546
1.70317E+14,17,31,720600,1,41.7063,-87.678,7547
1.70318E+14,17,31,831100,1,41.9422,-87.7078,7548
1.70318E+14,17,31,839100,2,41.8794,-87.6371,7549
1.70317E+14,17,31,680900,2,41.7799,-87.6317,7550
1.70311E+14,17,31,81500,3,41.8916,-87.6269,7551
1.70318E+14,17,31,831600,5,41.9241,-87.7954,7552
1.70318E+14,17,31,841200,2,41.8575,-87.6857,7553
1.70312E+14,17,31,210100,1,41.9434,-87.7039,7554
1.70318E+14,17,31,842200,1,41.9076,-87.6483,7555
1.70311E+14,17,31,62900,2,41.9327,-87.6582,7556
1.70314E+14,17,31,420500,1,41.7823,-87.6108,7557
1.7031E+14,17,31,20302,3,42.0122,-87.6904,7558
1.70312E+14,17,31,210100,1,41.9432,-87.7037,7559
1.70312E+14,17,31,220400,1,41.9267,-87.6976,7560
1.70312E+14,17,31,220602,1,41.9307,-87.7098,7561
1.70318E+14,17,31,839100,1,41.8846,-87.631,7562
1.70318E+14,17,31,836000,3,41.8167,-87.6069,7563
1.70318E+14,17,31,830800,2,41.965,-87.6762,7564
1.70311E+14,17,31,81600,1,41.8899,-87.6295,7565
1.70317E+14,17,31,740400,2,41.6887,-87.7008,7566
1.70317E+14,17,31,730600,3,41.7104,-87.6476,7567
1.70311E+14,17,31,81600,2,41.8948,-87.6296,7568
1.70311E+14,17,31,71400,1,41.9198,-87.6387,7569
1.70312E+14,17,31,221400,2,41.9216,-87.6955,7570
1.70313E+14,17,31,280800,1,41.8777,-87.6864,7571
1.70318E+14,17,31,750600,4,41.6849,-87.6615,7572
1.70311E+14,17,31,81700,1,41.8966,-87.6326,7573
1.70313E+14,17,31,251200,3,41.8957,-87.7634,7574
1.70311E+14,17,31,81800,1,41.8957,-87.6352,7575
1.7031E+14,17,31,20701,1,41.989,-87.7048,7576
1.70313E+14,17,31,320102,2,41.8828,-87.6242,7577
1.70318E+14,17,31,839000,4,41.8733,-87.629,7578
1.70313E+14,17,31,301100,2,41.8463,-87.6976,7579
1.70318E+14,17,31,836600,1,41.8982,-87.7068,7580
1.7031E+14,17,31,31200,1,41.9701,-87.655,7581
1.7031E+14,17,31,40600,3,41.9677,-87.6842,7582
1.70313E+14,17,31,251100,4,41.8987,-87.754,7583
1.70312E+14,17,31,242000,3,41.9032,-87.6666,7584
1.70318E+14,17,31,841200,1,41.8544,-87.6807,7585
1.70313E+14,17,31,280100,2,41.8886,-87.643,7586
1.70318E+14,17,31,832400,2,41.9175,-87.6885,7587
1.70318E+14,17,31,841900,2,41.8672,-87.6394,7588
1.70312E+14,17,31,220500,2,41.9266,-87.7035,7589
1.70313E+14,17,31,310600,3,41.8553,-87.6614,7590
1.70318E+14,17,31,835500,2,41.8092,-87.6319,7591
1.70311E+14,17,31,140800,5,41.9649,-87.6974,7592
1.7031E+14,17,31,40900,1,41.9643,-87.6859,7593
1.70311E+14,17,31,70300,2,41.9272,-87.6514,7594
1.70318E+14,17,31,823304,1,41.6918,-87.6937,7595
1.70316E+14,17,31,610400,1,41.8121,-87.6652,7596
1.70311E+14,17,31,100600,2,41.9758,-87.7914,7597
1.70318E+14,17,31,832500,2,41.9215,-87.6619,7598
1.70318E+14,17,31,832600,1,41.9109,-87.6497,7599
1.70311E+14,17,31,110300,3,41.974,-87.7805,7600
1.70312E+14,17,31,220702,2,41.9317,-87.7271,7601
1.70318E+14,17,31,831900,1,41.9451,-87.6662,7602
1.70312E+14,17,31,220702,2,41.93,-87.7268,7603
1.70318E+14,17,31,836800,1,41.884,-87.7112,7604
1.70311E+14,17,31,71400,4,41.922,-87.6385,7605
1.70311E+14,17,31,71400,2,41.9217,-87.6363,7606
1.70312E+14,17,31,150402,3,41.9575,-87.7673,7607
1.70317E+14,17,31,740100,3,41.6988,-87.6989,7608
1.70318E+14,17,31,830700,4,41.9652,-87.6572,7609
1.70311E+14,17,31,140701,2,41.9683,-87.717,7610
1.70318E+14,17,31,832600,2,41.918,-87.6563,7611
1.70312E+14,17,31,220500,2,41.9279,-87.7062,7612
1.70316E+14,17,31,580600,1,41.8205,-87.694,7613
1.70312E+14,17,31,221100,1,41.9211,-87.7111,7614
1.70311E+14,17,31,71400,2,41.9221,-87.6356,7615
1.70318E+14,17,31,840400,1,41.8376,-87.6659,7616
1.7031E+14,17,31,31300,1,41.9734,-87.6509,7617
1.70318E+14,17,31,841300,2,41.8502,-87.6857,7618
1.70313E+14,17,31,330102,3,41.8603,-87.6253,7619
1.7031E+14,17,31,10400,3,41.9983,-87.6592,7620
1.70311E+14,17,31,130300,4,41.9849,-87.7151,7621
1.70312E+14,17,31,161100,1,41.9518,-87.7394,7622
1.70318E+14,17,31,833000,2,41.8867,-87.657,7623
1.70311E+14,17,31,140200,2,41.9689,-87.7135,7624
1.70311E+14,17,31,62400,1,41.9432,-87.6684,7625
1.70313E+14,17,31,320400,1,41.8783,-87.6245,7626
1.70318E+14,17,31,832500,2,41.9228,-87.661,7627
1.70312E+14,17,31,230600,6,41.9095,-87.7351,7628
1.70313E+14,17,31,280100,1,41.8852,-87.6444,7629
1.70317E+14,17,31,670800,1,41.7867,-87.6597,7630
1.7031E+14,17,31,20901,1,41.9974,-87.6897,7631
1.70312E+14,17,31,222700,2,41.9154,-87.7117,7632
1.70318E+14,17,31,832600,1,41.9132,-87.653,7633
1.70312E+14,17,31,231100,1,41.9021,-87.7165,7634
1.70312E+14,17,31,240600,1,41.9104,-87.6905,7635
1.70318E+14,17,31,838200,2,41.874,-87.6747,7636
1.70312E+14,17,31,161200,1,41.9462,-87.7395,7637
1.70312E+14,17,31,242400,1,41.8995,-87.6846,7638
1.70311E+14,17,31,70300,1,41.9309,-87.6537,7639
1.70313E+14,17,31,320102,1,41.8845,-87.6246,7640
1.70311E+14,17,31,63000,1,41.9397,-87.6494,7641
1.7031E+14,17,31,31200,2,41.9691,-87.6594,7642
1.70311E+14,17,31,63200,4,41.9397,-87.6373,7643
1.70313E+14,17,31,280400,1,41.8858,-87.6766,7644
1.7031E+14,17,31,31000,3,41.969,-87.6724,7645
1.70318E+14,17,31,842100,1,41.902,-87.736,7646
1.70311E+14,17,31,140100,1,41.9686,-87.7012,7647
1.70313E+14,17,31,250500,2,41.9092,-87.7923,7648
1.70311E+14,17,31,130100,3,41.9929,-87.7117,7649
1.70313E+14,17,31,251900,4,41.8824,-87.7634,7650
1.70311E+14,17,31,81700,2,41.8901,-87.6327,7651
1.70314E+14,17,31,420100,1,41.786,-87.5867,7652
1.70313E+14,17,31,320102,1,41.8881,-87.6247,7653
1.70311E+14,17,31,140602,2,41.9612,-87.7185,7654
1.70313E+14,17,31,320600,2,41.8717,-87.6274,7655
1.70318E+14,17,31,836400,1,41.8242,-87.6033,7656
1.70312E+14,17,31,151002,4,41.939,-87.7452,7657
1.70312E+14,17,31,241400,1,41.9083,-87.6744,7658
1.70318E+14,17,31,842300,1,41.9108,-87.6661,7659
1.70314E+14,17,31,430600,1,41.7658,-87.5761,7660
1.70314E+14,17,31,420400,1,41.7805,-87.6043,7661
1.70313E+14,17,31,330103,3,41.853,-87.6238,7662
1.70312E+14,17,31,210602,3,41.9367,-87.7126,7663
1.70315E+14,17,31,520500,2,41.6953,-87.5283,7664
1.70318E+14,17,31,833000,1,41.8836,-87.6476,7665
1.70311E+14,17,31,71300,1,41.9219,-87.6391,7666
1.70311E+14,17,31,71100,1,41.9253,-87.6506,7667
1.70318E+14,17,31,842600,3,41.8109,-87.6408,7668
1.70316E+14,17,31,612200,2,41.8034,-87.6552,7669
1.70316E+14,17,31,640100,1,41.7822,-87.74,7670
1.70317E+14,17,31,691500,2,41.7586,-87.5957,7671
1.70318E+14,17,31,838000,2,41.876,-87.6861,7672
1.70318E+14,17,31,831000,2,41.9156,-87.6753,7673
1.70312E+14,17,31,220500,1,41.9277,-87.7049,7674
1.70318E+14,17,31,830700,3,41.966,-87.6577,7675
1.7031E+14,17,31,20802,3,41.9941,-87.6958,7676
1.70311E+14,17,31,60900,5,41.9477,-87.6431,7677
1.70316E+14,17,31,580400,2,41.8112,-87.7086,7678
1.70311E+14,17,31,62000,2,41.9437,-87.6492,7679
1.70311E+14,17,31,81201,1,41.9006,-87.6274,7680
1.70315E+14,17,31,450300,1,41.7409,-87.5851,7681
1.70312E+14,17,31,210100,1,41.9437,-87.7039,7682
1.70311E+14,17,31,80201,1,41.908,-87.6309,7683
1.70311E+14,17,31,81201,1,41.9001,-87.6278,7684
1.7031E+14,17,31,31000,1,41.9761,-87.6686,7685
1.70312E+14,17,31,160602,3,41.9559,-87.6984,7686
1.70318E+14,17,31,840300,3,41.8322,-87.6839,7687
1.70318E+14,17,31,842300,1,41.9107,-87.6675,7688
1.70311E+14,17,31,100200,5,41.9927,-87.7999,7689
1.70317E+14,17,31,650302,1,41.7758,-87.7225,7690
1.70311E+14,17,31,81700,2,41.8893,-87.6311,7691
1.70317E+14,17,31,690900,4,41.7629,-87.6093,7692
1.70311E+14,17,31,81100,2,41.8975,-87.6284,7693
1.70312E+14,17,31,180100,1,41.9381,-87.7943,7694
1.70311E+14,17,31,63100,1,41.9388,-87.6445,7695
1.70315E+14,17,31,491100,4,41.6995,-87.6425,7696
1.7031E+14,17,31,40900,1,41.9648,-87.6886,7697
1.70311E+14,17,31,62300,1,41.9399,-87.6637,7698
1.70313E+14,17,31,252000,2,41.8803,-87.7682,7699
1.70318E+14,17,31,831700,1,41.9463,-87.7439,7700
1.70314E+14,17,31,390100,1,41.8098,-87.5924,7701
1.70313E+14,17,31,330101,1,41.8664,-87.614,7702
1.70313E+14,17,31,290900,1,41.866,-87.73,7703
1.7031E+14,17,31,20701,1,41.9882,-87.7035,7704
1.70318E+14,17,31,842100,6,41.8992,-87.7263,7705
1.70315E+14,17,31,490200,3,41.7236,-87.613,7706
1.70316E+14,17,31,600600,1,41.8417,-87.6576,7707
1.70316E+14,17,31,590600,1,41.8269,-87.6749,7708
1.7031E+14,17,31,40201,3,41.9706,-87.69,7709
1.70317E+14,17,31,691400,3,41.7547,-87.6115,7710
1.70311E+14,17,31,71500,3,41.9146,-87.6335,7711
1.70312E+14,17,31,242800,1,41.8956,-87.6892,7712
1.70311E+14,17,31,71500,1,41.9143,-87.635,7713
1.70311E+14,17,31,71600,1,41.9182,-87.6399,7714
1.70311E+14,17,31,81500,1,41.8933,-87.6269,7715
1.70316E+14,17,31,600400,3,41.84,-87.6438,7716
1.70311E+14,17,31,81500,3,41.8917,-87.6255,7717
1.70313E+14,17,31,251800,3,41.8864,-87.7436,7718
1.70311E+14,17,31,62100,3,41.9401,-87.6493,7719
1.70317E+14,17,31,661000,3,41.7621,-87.6833,7720
1.70317E+14,17,31,661000,3,41.7592,-87.6832,7721
1.70312E+14,17,31,220602,1,41.9305,-87.7096,7722
1.70311E+14,17,31,63100,1,41.9379,-87.6488,7723
1.70318E+14,17,31,839100,1,41.8806,-87.6299,7724
1.70317E+14,17,31,700302,1,41.7347,-87.7391,7725
1.7031E+14,17,31,20802,1,41.9923,-87.6935,7726
1.7031E+14,17,31,31100,1,41.9752,-87.66,7727
1.70311E+14,17,31,100100,1,41.9945,-87.7854,7728
1.70313E+14,17,31,250300,3,41.9095,-87.7643,7729
1.70312E+14,17,31,170300,5,41.9526,-87.8048,7730
1.7031E+14,17,31,20100,2,42.019,-87.6891,7731
1.7031E+14,17,31,31100,2,41.9691,-87.6674,7732
1.70317E+14,17,31,671300,3,41.7686,-87.6725,7733
1.70318E+14,17,31,840200,1,41.8468,-87.6471,7734
1.70312E+14,17,31,231500,4,41.8953,-87.7233,7735
1.70312E+14,17,31,160501,1,41.9576,-87.7083,7736
1.70317E+14,17,31,670800,2,41.7867,-87.6633,7737
1.7031E+14,17,31,31400,5,41.9654,-87.6485,7738
1.70312E+14,17,31,210501,2,41.9383,-87.7228,7739
1.70311E+14,17,31,81500,2,41.8966,-87.6265,7740
1.70316E+14,17,31,580400,3,41.8082,-87.7041,7741
1.70311E+14,17,31,100400,3,41.9836,-87.8169,7742
1.70312E+14,17,31,191302,1,41.9236,-87.7734,7743
1.70312E+14,17,31,190200,4,41.9316,-87.7522,7744
1.70311E+14,17,31,71000,1,41.9218,-87.654,7745
1.70318E+14,17,31,840200,1,41.8418,-87.6465,7746
1.70311E+14,17,31,71400,4,41.9239,-87.6385,7747
1.70313E+14,17,31,310400,1,41.8591,-87.6521,7748
1.70317E+14,17,31,681200,3,41.7654,-87.6416,7749
1.70312E+14,17,31,161200,2,41.9391,-87.7371,7750
1.70312E+14,17,31,160900,2,41.9518,-87.7249,7751
1.70318E+14,17,31,837800,1,41.8829,-87.6841,7752
1.7031E+14,17,31,30500,2,41.9867,-87.6652,7753
1.70318E+14,17,31,839100,1,41.8808,-87.6296,7754
1.70312E+14,17,31,230600,2,41.9044,-87.7265,7755
1.70312E+14,17,31,160800,2,41.9467,-87.7105,7756
1.70311E+14,17,31,81800,1,41.8909,-87.635,7757
1.70311E+14,17,31,63301,2,41.9358,-87.6441,7758
1.7031E+14,17,31,31400,5,41.9657,-87.646,7759
1.70313E+14,17,31,340600,1,41.8254,-87.6315,7760
1.70311E+14,17,31,100200,5,41.9968,-87.8067,7761
1.70312E+14,17,31,231200,3,41.8989,-87.7228,7762
1.70318E+14,17,31,834600,1,41.7801,-87.6302,7763
1.70318E+14,17,31,832600,3,41.9157,-87.6486,7764
1.70313E+14,17,31,251000,1,41.8988,-87.7464,7765
1.70317E+14,17,31,740200,2,41.6988,-87.7124,7766
1.70311E+14,17,31,71500,6,41.9163,-87.6349,7767
1.70317E+14,17,31,720200,2,41.7138,-87.6597,7768
1.70318E+14,17,31,842300,2,41.8892,-87.642,7769
1.70311E+14,17,31,110100,5,41.9903,-87.7768,7770
1.70316E+14,17,31,630900,3,41.7898,-87.7128,7771
1.70311E+14,17,31,51100,1,41.943,-87.6832,7772
1.70311E+14,17,31,62900,1,41.9379,-87.6542,7773
1.70318E+14,17,31,839100,1,41.8856,-87.6356,7774
1.70314E+14,17,31,420600,2,41.7822,-87.6128,7775
1.70313E+14,17,31,283100,2,41.8694,-87.6665,7776
1.70318E+14,17,31,833000,1,41.8842,-87.6503,7777
1.70318E+14,17,31,832600,3,41.918,-87.6511,7778
1.70315E+14,17,31,520500,1,41.6953,-87.5324,7779
1.7031E+14,17,31,10201,1,42.0128,-87.6824,7780
1.7031E+14,17,31,31700,1,41.9689,-87.6636,7781
1.70318E+14,17,31,844700,3,41.8563,-87.7101,7782
1.70311E+14,17,31,71200,1,41.9224,-87.6442,7783
1.7031E+14,17,31,10702,3,42.0054,-87.6733,7784
1.70313E+14,17,31,271200,1,41.8761,-87.7012,7785
1.7031E+14,17,31,30800,1,41.9823,-87.6684,7786
1.7031E+14,17,31,40300,3,41.9741,-87.7012,7787
1.70314E+14,17,31,380600,3,41.8167,-87.623,7788
1.70318E+14,17,31,831800,1,41.9785,-87.7089,7789
1.70311E+14,17,31,50200,2,41.9601,-87.6827,7790
1.7031E+14,17,31,30200,2,41.9901,-87.6604,7791
1.70318E+14,17,31,836600,1,41.8974,-87.7065,7792
1.70318E+14,17,31,760802,1,41.9594,-87.8368,7793
1.70312E+14,17,31,243500,2,41.8962,-87.6552,7794
1.70311E+14,17,31,140702,3,41.9612,-87.717,7795
1.70318E+14,17,31,841900,1,41.8672,-87.6509,7796
1.70313E+14,17,31,301701,2,41.8424,-87.7173,7797
1.70313E+14,17,31,283200,1,41.8694,-87.6569,7798
1.70316E+14,17,31,611700,3,41.7977,-87.672,7799
1.70317E+14,17,31,700502,1,41.7427,-87.6828,7800
1.7031E+14,17,31,31100,2,41.9725,-87.6622,7801
1.7031E+14,17,31,31400,2,41.9573,-87.6496,7802
1.70318E+14,17,31,842300,2,41.8972,-87.6476,7803
1.70311E+14,17,31,63400,2,41.9365,-87.6444,7804
1.70312E+14,17,31,230100,1,41.9122,-87.7021,7805
1.7031E+14,17,31,20500,2,41.9991,-87.6886,7806
1.70316E+14,17,31,630300,2,41.7935,-87.711,7807
1.70311E+14,17,31,62400,1,41.9399,-87.6649,7808
1.70311E+14,17,31,110300,1,41.9828,-87.7877,7809
1.70313E+14,17,31,251500,2,41.89,-87.7556,7810
1.70316E+14,17,31,580600,2,41.8207,-87.6933,7811
1.7031E+14,17,31,20400,3,42.0051,-87.6899,7812
1.70315E+14,17,31,480400,3,41.726,-87.5756,7813
1.7031E+14,17,31,30103,1,41.9946,-87.6582,7814
1.70313E+14,17,31,330101,1,41.858,-87.6207,7815
1.70312E+14,17,31,221100,2,41.9175,-87.7083,7816
1.7031E+14,17,31,20601,3,41.9977,-87.6985,7817
1.70315E+14,17,31,491100,5,41.7033,-87.638,7818
1.70314E+14,17,31,351100,2,41.8307,-87.6168,7819
1.70316E+14,17,31,611400,1,41.8084,-87.6705,7820
1.70312E+14,17,31,150300,2,41.9605,-87.7575,7821
1.70313E+14,17,31,281900,1,41.8779,-87.6407,7822
1.70311E+14,17,31,71500,5,41.9124,-87.6346,7823
1.70318E+14,17,31,834900,2,41.7777,-87.6546,7824
1.70312E+14,17,31,240600,1,41.9104,-87.6874,7825
1.70311E+14,17,31,60900,1,41.9496,-87.6494,7826
1.70314E+14,17,31,390700,1,41.8079,-87.5892,7827
1.70317E+14,17,31,681400,2,41.7582,-87.6529,7828
1.70311E+14,17,31,62400,1,41.9417,-87.665,7829
1.70311E+14,17,31,51400,2,41.9324,-87.6782,7830
1.70318E+14,17,31,840200,1,41.8433,-87.6466,7831
1.70311E+14,17,31,60900,1,41.9506,-87.6491,7832
1.70317E+14,17,31,650100,1,41.7843,-87.7157,7833
1.70318E+14,17,31,832500,2,41.9207,-87.6629,7834
1.70315E+14,17,31,530501,1,41.6768,-87.6417,7835
1.7031E+14,17,31,40100,3,41.9776,-87.6869,7836
1.70312E+14,17,31,221300,1,41.9234,-87.6984,7837
1.70318E+14,17,31,836600,1,41.8975,-87.7116,7838
1.70318E+14,17,31,832300,1,41.9224,-87.6734,7839
1.70311E+14,17,31,80300,4,41.9095,-87.6345,7840
1.70318E+14,17,31,833000,2,41.8816,-87.6668,7841
1.70312E+14,17,31,151100,4,41.9449,-87.7619,7842
1.70314E+14,17,31,440700,1,41.7366,-87.605,7843
1.70311E+14,17,31,100200,4,41.9899,-87.7924,7844
1.7031E+14,17,31,32100,1,41.9617,-87.6541,7845
1.70312E+14,17,31,150200,1,41.9573,-87.7515,7846
1.70314E+14,17,31,351100,2,41.8308,-87.6146,7847
1.70311E+14,17,31,71100,1,41.9183,-87.6486,7848
1.7031E+14,17,31,30200,3,41.9909,-87.6677,7849
1.70318E+14,17,31,833000,1,41.8834,-87.6476,7850
1.7031E+14,17,31,30603,1,41.9848,-87.6582,7851
1.70312E+14,17,31,230500,1,41.91,-87.7265,7852
1.70318E+14,17,31,832500,2,41.9172,-87.6604,7853
1.70318E+14,17,31,833100,4,41.8779,-87.6474,7854
1.70317E+14,17,31,660301,1,41.7808,-87.6948,7855
1.70313E+14,17,31,283800,1,41.867,-87.6528,7856
1.70311E+14,17,31,81700,2,41.8885,-87.6312,7857
1.70318E+14,17,31,831600,6,41.927,-87.8051,7858
1.70312E+14,17,31,210900,2,41.9338,-87.6903,7859
1.70312E+14,17,31,230200,1,41.9136,-87.7117,7860
1.70314E+14,17,31,440201,1,41.7512,-87.6055,7861
1.70311E+14,17,31,140302,2,41.9703,-87.72,7862
1.7031E+14,17,31,10502,2,42.0056,-87.6611,7863
1.70318E+14,17,31,841300,3,41.8468,-87.6806,7864
1.70318E+14,17,31,839100,2,41.8756,-87.6294,7865
1.70318E+14,17,31,839700,2,41.8325,-87.6463,7866
1.70312E+14,17,31,242600,1,41.9049,-87.6946,7867
1.70314E+14,17,31,420700,5,41.7783,-87.6154,7868
1.70312E+14,17,31,220702,2,41.9257,-87.727,7869
1.70313E+14,17,31,280100,2,41.8889,-87.6428,7870
1.70318E+14,17,31,832000,1,41.9455,-87.6541,7871
1.70318E+14,17,31,842100,1,41.9025,-87.736,7872
1.70312E+14,17,31,221400,3,41.9187,-87.6907,7873
1.70311E+14,17,31,81800,1,41.8967,-87.6343,7874
1.70313E+14,17,31,280100,1,41.885,-87.6397,7875
1.70317E+14,17,31,650301,3,41.7785,-87.7228,7876
1.70316E+14,17,31,600400,3,41.8453,-87.6454,7877
1.70311E+14,17,31,63000,1,41.9387,-87.6539,7878
1.70311E+14,17,31,51000,1,41.9396,-87.6881,7879
1.70311E+14,17,31,140302,3,41.972,-87.7254,7880
1.70317E+14,17,31,660600,5,41.7789,-87.7027,7881
1.70312E+14,17,31,242400,1,41.9026,-87.6869,7882
